poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
72211,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,4.0,,10/26/20,10/28/20,,"",,,,,135462,16374,lv,,lv,TRUE,10/29/20 12:53,"",https://morningconsult.com/2020-presidential-election-tracker/,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,43.0
72216,1528,AtlasIntel,"","",AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Opt-In Panel,5.0,,10/26/20,10/28/20,,"",,,,,135480,1726,lv,,lv,,10/29/20 13:25,"",https://projects.fivethirtyeight.com/polls/20201029_US_AtlasIntel.pdf,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,50.9
72216,1528,AtlasIntel,"","",AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Opt-In Panel,5.0,,10/26/20,10/28/20,,"",,,,,135480,1726,lv,,lv,,10/29/20 13:25,"",https://projects.fivethirtyeight.com/polls/20201029_US_AtlasIntel.pdf,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,46.2
72226,23,ARG,"","",American Research Group,9,American Research Group,2.3,-0.2,Live Phone,5.0,New Hampshire,10/26/20,10/28/20,,"",,,,,135493,600,lv,,lv,,10/29/20 14:19,"",https://americanresearchgroup.com/nhpoll/pres20/,,,,538,,,6241,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,58.0
72226,23,ARG,"","",American Research Group,9,American Research Group,2.3,-0.2,Live Phone,5.0,New Hampshire,10/26/20,10/28/20,,"",,,,,135493,600,lv,,lv,,10/29/20 14:19,"",https://americanresearchgroup.com/nhpoll/pres20/,,,,538,,,6241,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,39.0
72226,23,ARG,"","",American Research Group,9,American Research Group,2.3,-0.2,Live Phone,5.0,New Hampshire,10/26/20,10/28/20,,"",,,,,135493,600,lv,,lv,,10/29/20 14:19,"",https://americanresearchgroup.com/nhpoll/pres20/,,,,538,,,6241,2020,U.S. President,0,,11/3/20,general,false,false,,false,LIB,Jorgensen,14611,Jo Jorgensen,1.0
72241,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,,10/26/20,10/28/20,,"",,,,,135529,38783,rv,,rv,TRUE,10/29/20 21:19,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,52.0
72241,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,,10/26/20,10/28/20,,"",,,,,135529,38783,rv,,rv,TRUE,10/29/20 21:19,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,45.0
72241,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,,10/26/20,10/28/20,,"",,,,,135581,38783,lv,,lv,TRUE,10/29/20 21:22,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,51.0
72241,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Opt-In Panel,10.0,,10/26/20,10/28/20,,"",,,,,135581,38783,lv,,lv,TRUE,10/29/20 21:22,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,47.0
74945,1677,The Political Matrix/The Listener Group,"","",The Political Matrix/The Listener Group,677,The Political Matrix/The Listener Group,0.7,0.7,IVR,4.5,Florida,10/26/20,10/28/20,,"",,,,,142780,900,lv,,lv,,6/14/21 15:36,"",http://thelistenergroup.com/wp-content/uploads/2020/11/Biden-and-Trump-Too-Close-to-Call-in-Florida.pdf,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,48.2
74945,1677,The Political Matrix/The Listener Group,"","",The Political Matrix/The Listener Group,677,The Political Matrix/The Listener Group,0.7,0.7,IVR,4.5,Florida,10/26/20,10/28/20,,"",,,,,142780,900,lv,,lv,,6/14/21 15:36,"",http://thelistenergroup.com/wp-content/uploads/2020/11/Biden-and-Trump-Too-Close-to-Call-in-Florida.pdf,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,47.7
72227,1416,HarrisX,960,The Hill,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Opt-In Panel,5.0,,10/25/20,10/28/20,,"",,,,,135499,2359,lv,,lv,,10/29/20 15:22,"",https://thehill.com/hilltv/what-americas-thinking/523419-poll-trump-trails-biden-by-4-percentage-points-nationwide-ahead,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,53.0
72227,1416,HarrisX,960,The Hill,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Opt-In Panel,5.0,,10/25/20,10/28/20,,"",,,,,135499,2359,lv,,lv,,10/29/20 15:22,"",https://thehill.com/hilltv/what-americas-thinking/523419-poll-trump-trails-biden-by-4-percentage-points-nationwide-ahead,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,47.0
72227,1416,HarrisX,960,The Hill,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Opt-In Panel,5.0,,10/25/20,10/28/20,,"",,,,,135507,2824,rv,,rv,,10/29/20 16:58,"",https://thehill.com/hilltv/what-americas-thinking/523419-poll-trump-trails-biden-by-4-percentage-points-nationwide-ahead,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,52.0
72227,1416,HarrisX,960,The Hill,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Opt-In Panel,5.0,,10/25/20,10/28/20,,"",,,,,135507,2824,rv,,rv,,10/29/20 16:58,"",https://thehill.com/hilltv/what-americas-thinking/523419-poll-trump-trails-biden-by-4-percentage-points-nationwide-ahead,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,48.0
72331,1205,Marist College,132,NBC News,Marist College,183,Marist University,2.9,-0.9,Live Phone,9.0,North Carolina,10/25/20,10/28/20,,"",,,,,135701,1049,rv,,rv,,10/30/20 13:05,"",https://www.documentcloud.org/documents/7279122-Xyz-NBCNews-Marist-Poll-NC-Annotated.html,,,,538,false,,6238,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,51.0
72331,1205,Marist College,132,NBC News,Marist College,183,Marist University,2.9,-0.9,Live Phone,9.0,North Carolina,10/25/20,10/28/20,,"",,,,,135701,1049,rv,,rv,,10/30/20 13:05,"",https://www.documentcloud.org/documents/7279122-Xyz-NBCNews-Marist-Poll-NC-Annotated.html,,,,538,false,,6238,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,46.0
72331,1205,Marist College,132,NBC News,Marist College,183,Marist University,2.9,-0.9,Live Phone,9.0,North Carolina,10/25/20,10/28/20,,"",,,,,135702,800,lv,,lv,,10/30/20 13:06,"",https://www.documentcloud.org/documents/7279122-Xyz-NBCNews-Marist-Poll-NC-Annotated.html,,,,538,false,,6238,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,52.0
72331,1205,Marist College,132,NBC News,Marist College,183,Marist University,2.9,-0.9,Live Phone,9.0,North Carolina,10/25/20,10/28/20,,"",,,,,135702,800,lv,,lv,,10/30/20 13:06,"",https://www.documentcloud.org/documents/7279122-Xyz-NBCNews-Marist-Poll-NC-Annotated.html,,,,538,false,,6238,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,46.0
72340,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Michigan,10/25/20,10/28/20,,"",,,,,135724,1058,lv,,lv,,10/30/20 17:40,"",https://drive.google.com/file/d/1ZEvKCyr9EKALfllUm9K3_xnnilz8E4OC/view,,,,538,false,REP,6233,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,46.6
72340,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Michigan,10/25/20,10/28/20,,"",,,,,135724,1058,lv,,lv,,10/30/20 17:40,"",https://drive.google.com/file/d/1ZEvKCyr9EKALfllUm9K3_xnnilz8E4OC/view,,,,538,false,REP,6233,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,49.1
72340,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Michigan,10/25/20,10/28/20,,"",,,,,135724,1058,lv,,lv,,10/30/20 17:40,"",https://drive.google.com/file/d/1ZEvKCyr9EKALfllUm9K3_xnnilz8E4OC/view,,,,538,false,REP,6233,2020,U.S. President,0,,11/3/20,general,false,false,,false,LIB,Jorgensen,14611,Jo Jorgensen,2.1
72342,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Florida,10/25/20,10/28/20,,"",,,,,135726,1088,lv,,lv,,10/30/20 17:41,"",https://drive.google.com/file/d/1pObTwLf4tnJIa0PW9KYrQNfqdSE5GwIj/view,,,,538,false,REP,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,46.9
72342,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Florida,10/25/20,10/28/20,,"",,,,,135726,1088,lv,,lv,,10/30/20 17:41,"",https://drive.google.com/file/d/1pObTwLf4tnJIa0PW9KYrQNfqdSE5GwIj/view,,,,538,false,REP,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,49.6
72342,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Florida,10/25/20,10/28/20,,"",,,,,135726,1088,lv,,lv,,10/30/20 17:41,"",https://drive.google.com/file/d/1pObTwLf4tnJIa0PW9KYrQNfqdSE5GwIj/view,,,,538,false,REP,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,LIB,Jorgensen,14611,Jo Jorgensen,1.5
72396,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Arizona,10/25/20,10/28/20,,"",,,,,135836,1002,lv,,lv,,10/30/20 21:17,"",https://drive.google.com/file/d/1ANXIqNKfmsGS9kWPe2tzDafbQq0HQDsR/view,,,,538,false,REP,6214,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,46.4
72396,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Arizona,10/25/20,10/28/20,,"",,,,,135836,1002,lv,,lv,,10/30/20 21:17,"",https://drive.google.com/file/d/1ANXIqNKfmsGS9kWPe2tzDafbQq0HQDsR/view,,,,538,false,REP,6214,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,48.9
72396,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Arizona,10/25/20,10/28/20,,"",,,,,135836,1002,lv,,lv,,10/30/20 21:17,"",https://drive.google.com/file/d/1ANXIqNKfmsGS9kWPe2tzDafbQq0HQDsR/view,,,,538,false,REP,6214,2020,U.S. President,0,,11/3/20,general,false,false,,false,LIB,Jorgensen,14611,Jo Jorgensen,2.3
72483,143,EPIC/MRA,684,WOOD TV 8,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,10/25/20,10/28/20,,"",,,,,136025,600,lv,,lv,,11/1/20 07:15,"",https://www.woodtv.com/wp-content/uploads/sites/51/2020/10/2020-Second-October-EPICMRA-poll-110120.pdf,,,,538,,,6233,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,48.0
72483,143,EPIC/MRA,684,WOOD TV 8,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,10/25/20,10/28/20,,"",,,,,136025,600,lv,,lv,,11/1/20 07:15,"",https://www.woodtv.com/wp-content/uploads/sites/51/2020/10/2020-Second-October-EPICMRA-poll-110120.pdf,,,,538,,,6233,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,41.0
72194,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,1.8,-0.4,Live Phone/Online Opt-In Panel,3.0,,10/24/20,10/28/20,,"",,,,,135421,945,lv,,lv,TRUE,10/29/20 09:05,"",https://www.investors.com/news/trump-vs-biden-poll-race-close-4-groups-key-joe-biden-lead-ibd-tipp-presidential-poll/,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,50.0
72194,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,1.8,-0.4,Live Phone/Online Opt-In Panel,3.0,,10/24/20,10/28/20,,"",,,,,135421,945,lv,,lv,TRUE,10/29/20 09:05,"",https://www.investors.com/news/trump-vs-biden-poll-race-close-4-groups-key-joe-biden-lead-ibd-tipp-presidential-poll/,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,45.3
72194,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,1.8,-0.4,Live Phone/Online Opt-In Panel,3.0,,10/24/20,10/28/20,,"",,,,,135421,945,lv,,lv,TRUE,10/29/20 09:05,"",https://www.investors.com/news/trump-vs-biden-poll-race-close-4-groups-key-joe-biden-lead-ibd-tipp-presidential-poll/,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,LIB,Jorgensen,14611,Jo Jorgensen,1.5
72194,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,1.8,-0.4,Live Phone/Online Opt-In Panel,3.0,,10/24/20,10/28/20,,"",,,,,135421,945,lv,,lv,TRUE,10/29/20 09:05,"",https://www.investors.com/news/trump-vs-biden-poll-race-close-4-groups-key-joe-biden-lead-ibd-tipp-presidential-poll/,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,GRE,Hawkins,14612,Howie Hawkins,0.8
72194,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,1.8,-0.4,Live Phone/Online Opt-In Panel,3.0,,10/24/20,10/28/20,,"",,,,,135422,945,lv,,lv,TRUE,10/29/20 09:05,"",https://www.investors.com/news/trump-vs-biden-poll-race-close-4-groups-key-joe-biden-lead-ibd-tipp-presidential-poll/,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,50.3
72194,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,1.8,-0.4,Live Phone/Online Opt-In Panel,3.0,,10/24/20,10/28/20,,"",,,,,135422,945,lv,,lv,TRUE,10/29/20 09:05,"",https://www.investors.com/news/trump-vs-biden-poll-race-close-4-groups-key-joe-biden-lead-ibd-tipp-presidential-poll/,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,44.8
72214,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,10.0,Florida,10/24/20,10/28/20,,"",,,,,135471,509,rv,,rv,,10/29/20 13:02,"",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_fl_102920.pdf/,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,50.0
72214,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,10.0,Florida,10/24/20,10/28/20,,"",,,,,135471,509,rv,,rv,,10/29/20 13:02,"",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_fl_102920.pdf/,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,45.0
72214,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,10.0,Florida,10/24/20,10/28/20,,"",,,,,135471,509,rv,,rv,,10/29/20 13:02,"",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_fl_102920.pdf/,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,LIB,Jorgensen,14611,Jo Jorgensen,1.0
72214,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,10.0,Florida,10/24/20,10/28/20,,"",,,,,135471,509,rv,,rv,,10/29/20 13:02,"",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_fl_102920.pdf/,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,GRE,Hawkins,14612,Howie Hawkins,0.0
72214,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,10.0,Florida,10/24/20,10/28/20,,"",,,,,135472,509,lv,,lv,,10/29/20 13:02,higher turnout model,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_fl_102920.pdf/,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,51.0
72214,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,10.0,Florida,10/24/20,10/28/20,,"",,,,,135472,509,lv,,lv,,10/29/20 13:02,higher turnout model,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_fl_102920.pdf/,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,45.0
72214,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,10.0,Florida,10/24/20,10/28/20,,"",,,,,135472,509,lv,,lv,,10/29/20 13:02,higher turnout model,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_fl_102920.pdf/,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,LIB,Jorgensen,14611,Jo Jorgensen,2.0
72214,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,10.0,Florida,10/24/20,10/28/20,,"",,,,,135473,509,lv,,lv,,10/29/20 13:03,lower turnout model,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_fl_102920.pdf/,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,50.0
72214,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,10.0,Florida,10/24/20,10/28/20,,"",,,,,135473,509,lv,,lv,,10/29/20 13:03,lower turnout model,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_fl_102920.pdf/,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,46.0
72214,320,Monmouth,"","",Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone,10.0,Florida,10/24/20,10/28/20,,"",,,,,135473,509,lv,,lv,,10/29/20 13:03,lower turnout model,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_fl_102920.pdf/,,,,538,,,6220,2020,U.S. President,0,,11/3/20,general,false,false,,false,LIB,Jorgensen,14611,Jo Jorgensen,2.0
72230,525,U. New Hampshire,"","",University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Online Opt-In Panel,9.0,New Hampshire,10/24/20,10/28/20,,"",,,,,135502,864,lv,,lv,,10/29/20 16:12,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1624&context=survey_center_polls,,,,538,,,6241,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,53.0
72230,525,U. New Hampshire,"","",University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Online Opt-In Panel,9.0,New Hampshire,10/24/20,10/28/20,,"",,,,,135502,864,lv,,lv,,10/29/20 16:12,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1624&context=survey_center_polls,,,,538,,,6241,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,45.0
72230,525,U. New Hampshire,"","",University of New Hampshire Survey Center,357,University of New Hampshire Survey Center,2.6,-0.3,Online Opt-In Panel,9.0,New Hampshire,10/24/20,10/28/20,,"",,,,,135502,864,lv,,lv,,10/29/20 16:12,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1624&context=survey_center_polls,,,,538,,,6241,2020,U.S. President,0,,11/3/20,general,false,false,,false,LIB,Jorgensen,14611,Jo Jorgensen,1.0
72794,340,Nielson Brothers,"","",Nielson Brothers Polling,231,Nielson Brothers Polling,,1.4,IVR,2.0,South Dakota,10/24/20,10/28/20,,"",,,,,136592,484,lv,,lv,,11/2/20 22:46,"",https://www.southdacola.com/blog/2020/11/survey-nielson-brothers-polling-nbp-statewide-survey-october-24-28-2020/,,,,538,,,6252,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,40.0
72794,340,Nielson Brothers,"","",Nielson Brothers Polling,231,Nielson Brothers Polling,,1.4,IVR,2.0,South Dakota,10/24/20,10/28/20,,"",,,,,136592,484,lv,,lv,,11/2/20 22:46,"",https://www.southdacola.com/blog/2020/11/survey-nielson-brothers-polling-nbp-statewide-survey-october-24-28-2020/,,,,538,,,6252,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,55.0
72794,340,Nielson Brothers,"","",Nielson Brothers Polling,231,Nielson Brothers Polling,,1.4,IVR,2.0,South Dakota,10/24/20,10/28/20,,"",,,,,136592,484,lv,,lv,,11/2/20 22:46,"",https://www.southdacola.com/blog/2020/11/survey-nielson-brothers-polling-nbp-statewide-survey-october-24-28-2020/,,,,538,,,6252,2020,U.S. President,0,,11/3/20,general,false,false,,false,LIB,Jorgensen,14611,Jo Jorgensen,3.0
72223,1590,Auburn University at Montgomery,"","",Auburn University at Montgomery Department of Political Science and Public Administration,588,Auburn University at Montgomery Department of Political Science and Public Administration,1.5,0.2,Email,5.0,Alabama,10/23/20,10/28/20,,"",,,,,135489,853,lv,,lv,,10/29/20 14:12,"",https://www.aum.edu/wp-content/uploads/2020/10/10.29.2020-AUM-Poll-Topline-Results.pdf,,https://www.aum.edu/wp-content/uploads/2020/10/10.29.2020-AUM-Poll-Topline-Results.pdf,,538,,,6212,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,38.9
72223,1590,Auburn University at Montgomery,"","",Auburn University at Montgomery Department of Political Science and Public Administration,588,Auburn University at Montgomery Department of Political Science and Public Administration,1.5,0.2,Email,5.0,Alabama,10/23/20,10/28/20,,"",,,,,135489,853,lv,,lv,,10/29/20 14:12,"",https://www.aum.edu/wp-content/uploads/2020/10/10.29.2020-AUM-Poll-Topline-Results.pdf,,https://www.aum.edu/wp-content/uploads/2020/10/10.29.2020-AUM-Poll-Topline-Results.pdf,,538,,,6212,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,58.1
72401,329,Muhlenberg,269,Morning Call,Muhlenberg College Institute of Public Opinion,219,Muhlenberg College Institute of Public Opinion,2.8,-1.0,Live Phone,8.5,Pennsylvania,10/23/20,10/28/20,,"",,,,,135851,419,lv,,lv,,10/31/20 08:39,"",https://www.muhlenberg.edu/media/contentassets/pdf/about/polling/surveys/pennsylvania/FINAL_PA_ELEC2020_LATE_OCT_REPORT%20(1)%20(1).pdf,,,,538,,,6249,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,49.0
72401,329,Muhlenberg,269,Morning Call,Muhlenberg College Institute of Public Opinion,219,Muhlenberg College Institute of Public Opinion,2.8,-1.0,Live Phone,8.5,Pennsylvania,10/23/20,10/28/20,,"",,,,,135851,419,lv,,lv,,10/31/20 08:39,"",https://www.muhlenberg.edu/media/contentassets/pdf/about/polling/surveys/pennsylvania/FINAL_PA_ELEC2020_LATE_OCT_REPORT%20(1)%20(1).pdf,,,,538,,,6249,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,44.0
72408,26,Angus Reid,"","",Angus Reid Global,13,Angus Reid Global,2.0,-0.1,Online Opt-In Panel,7.0,,10/23/20,10/28/20,,"",,,,,135865,2231,lv,,lv,,10/31/20 12:18,"",http://angusreid.org/wp-content/uploads/2020/10/2020.10.29_USVote-2020.pdf,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,53.0
72408,26,Angus Reid,"","",Angus Reid Global,13,Angus Reid Global,2.0,-0.1,Online Opt-In Panel,7.0,,10/23/20,10/28/20,,"",,,,,135865,2231,lv,,lv,,10/31/20 12:18,"",http://angusreid.org/wp-content/uploads/2020/10/2020.10.29_USVote-2020.pdf,,,,538,,,6210,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,45.0
72311,1584,Kiaer Research,"","",Kiaer Research,585,Kiaer Research,1.4,0.5,IVR/Online Opt-In Panel,8.0,Michigan,10/21/20,10/28/20,,"",,,,,135661,669,lv,,lv,,10/30/20 07:56,"",https://kiaerresearch.com/oct-2020-poll,,,,538,,,6233,2020,U.S. President,0,,11/3/20,general,false,false,,false,DEM,Biden,13256,Joe Biden,53.5
72311,1584,Kiaer Research,"","",Kiaer Research,585,Kiaer Research,1.4,0.5,IVR/Online Opt-In Panel,8.0,Michigan,10/21/20,10/28/20,,"",,,,,135661,669,lv,,lv,,10/30/20 07:56,"",https://kiaerresearch.com/oct-2020-poll,,,,538,,,6233,2020,U.S. President,0,,11/3/20,general,false,false,,false,REP,Trump,13254,Donald Trump,40.6
